MSA-length50-num1.dat	10.6531689167
MSA-length75-num1.dat	13.1204309464
MSA-length100-num1.dat	14.9038171768
MSA-length125-num1.dat	18.6206448078
MSA-length150-num1.dat	21.9309968948
MSA-length175-num1.dat	35.9906108379
MSA-length200-num1.dat	46.3239810467
MSA-length225-num1.dat	51.8498401642
MSA-length250-num1.dat	47.7384200096
MSA-length275-num1.dat	52.9558320045
MSA-length300-num1.dat	72.4989190102
MSA-length325-num1.dat	41.7901859283
MSA-length350-num1.dat	72.334993124
MSA-length375-num1.dat	68.1694920063
MSA-length400-num1.dat	97.3136179447
MSA-length425-num1.dat	85.7407240868
MSA-length450-num1.dat	97.2903561592
MSA-length475-num1.dat	99.1075348854
MSA-length50-num10.dat	9.65254211426
MSA-length75-num10.dat	15.1443088055
MSA-length100-num10.dat	18.2641928196
MSA-length125-num10.dat	19.7251868248
MSA-length150-num10.dat	25.5829920769
MSA-length175-num10.dat	33.9501760006
MSA-length200-num10.dat	37.2238259315
MSA-length225-num10.dat	49.0860130787
MSA-length250-num10.dat	50.1215569973
MSA-length275-num10.dat	61.2412428856
MSA-length300-num10.dat	51.8820688725
MSA-length325-num10.dat	57.282033205
MSA-length350-num10.dat	77.6715362072
MSA-length375-num10.dat	73.2127699852
MSA-length400-num10.dat	69.2755777836
MSA-length425-num10.dat	99.8999159336
MSA-length450-num10.dat	81.4935259819
MSA-length475-num10.dat	97.4709751606
MSA-length50-num11.dat	6.00436711311
MSA-length75-num11.dat	15.3207051754
MSA-length100-num11.dat	19.0444669724
MSA-length125-num11.dat	31.9114329815
MSA-length150-num11.dat	26.2284100056
MSA-length175-num11.dat	37.4553868771
MSA-length200-num11.dat	52.2245788574
MSA-length225-num11.dat	39.7144398689
MSA-length250-num11.dat	68.3830900192
MSA-length275-num11.dat	58.569437027
MSA-length300-num11.dat	46.5140631199
MSA-length325-num11.dat	63.4787909985
MSA-length350-num11.dat	70.9665420055
MSA-length375-num11.dat	87.3052020073
MSA-length400-num11.dat	93.8771438599
MSA-length425-num11.dat	100.032460928
MSA-length450-num11.dat	103.385340929
MSA-length475-num11.dat	80.1741440296
MSA-length50-num12.dat	8.50145292282
MSA-length75-num12.dat	13.0300731659
MSA-length100-num12.dat	16.4020950794
MSA-length125-num12.dat	23.372066021
MSA-length150-num12.dat	28.4215989113
MSA-length175-num12.dat	34.3368821144
MSA-length200-num12.dat	40.2654249668
MSA-length225-num12.dat	49.8317358494
MSA-length250-num12.dat	43.842993021
